track,frame,x,y,class,width,height
199,1113,665,292,car,79,65
204,1113,1615,340,car,77,74
162,1114,582,365,car,116,70
164,1114,515,468,car,144,122
171,1114,730,218,car,93,63
175,1114,585,343,car,125,107
179,1114,347,609,car,244,239
199,1114,662,293,car,78,64
204,1114,1591,325,car,76,70
162,1115,582,365,car,116,70
164,1115,508,476,car,145,122
171,1115,731,217,car,92,64
175,1115,580,347,car,131,112
179,1115,339,618,car,249,244
199,1115,660,295,car,80,65
204,1115,1570,313,car,76,68
206,1115,693,259,car,79,63
164,1116,503,483,car,148,124
171,1116,730,219,car,92,65
175,1116,578,349,car,132,113
179,1116,320,641,car,260,258
199,1116,659,296,car,81,66
204,1116,1549,301,car,75,66
206,1116,691,260,car,79,63
164,1117,497,491,car,154,129
171,1117,728,219,car,92,67
175,1117,574,350,car,135,117
179,1117,312,651,car,266,263
199,1117,655,298,car,84,68
204,1117,1529,290,car,72,61
206,1117,691,259,car,80,64
164,1118,488,500,car,163,136
171,1118,727,219,car,91,67
175,1118,569,355,car,138,120
179,1118,289,680,car,278,278
199,1118,654,299,car,88,71
204,1118,1513,281,car,72,59
206,1118,691,260,car,81,64
164,1119,479,510,car,166,138
171,1119,726,220,car,90,68
175,1119,567,360,car,142,123
179,1119,273,704,car,283,285
199,1119,652,301,car,89,72
204,1119,1494,272,car,74,60
206,1119,688,261,car,82,64
164,1120,471,521,car,170,142
171,1120,727,218,car,91,69
175,1120,563,361,car,142,123
179,1120,255,728,car,291,294
199,1120,648,304,car,92,74
204,1120,1478,263,car,72,57
206,1120,687,262,car,83,65
164,1121,463,531,car,173,144
171,1121,726,220,car,91,70
175,1121,558,364,car,137,120
179,1121,235,754,car,306,311
199,1121,645,306,car,94,76
204,1121,1465,257,car,71,55
206,1121,685,262,car,85,66
208,1121,1757,345,car,88,77
164,1122,452,542,car,183,152
171,1122,725,221,car,90,70
175,1122,550,374,car,145,126
179,1122,224,769,car,313,319
199,1122,640,310,car,91,73
204,1122,1451,249,car,67,51
206,1122,684,264,car,85,66
208,1122,1733,333,car,88,77
164,1123,445,555,car,186,154
171,1123,723,221,car,88,69
175,1123,547,377,car,147,128
177,1123,542,400,car,148,105
179,1123,192,811,car,333,340
199,1123,637,315,car,92,73
204,1123,1440,244,car,66,49
206,1123,681,266,car,87,67
208,1123,1711,323,car,85,72
164,1124,435,568,car,192,160
171,1124,721,222,car,88,70
175,1124,540,386,car,147,128
177,1124,544,398,car,147,104
179,1124,178,828,car,341,349
199,1124,633,318,car,93,74
204,1124,1428,237,car,65,48
206,1124,681,266,car,85,65
208,1124,1689,313,car,82,69
164,1125,424,583,car,195,162
171,1125,721,221,car,89,70
175,1125,535,391,car,150,131
179,1125,159,880,car,357,371
199,1125,629,320,car,96,77
204,1125,1418,231,car,62,45
206,1125,679,267,car,86,67
208,1125,1670,304,car,82,68
164,1126,412,598,car,203,169
171,1126,718,224,car,84,67
175,1126,532,397,car,157,137
179,1126,144,905,car,336,354
199,1126,625,324,car,100,80
204,1126,1409,226,car,63,45
206,1126,676,270,car,87,67
208,1126,1651,296,car,78,63
164,1127,401,614,car,209,174
171,1127,717,225,car,82,66
175,1127,527,394,car,148,127
179,1127,130,925,car,343,361
199,1127,623,327,car,102,81
204,1127,1401,222,car,61,43
206,1127,674,271,car,86,65
208,1127,1633,289,car,76,60
164,1128,386,632,car,218,180
171,1128,718,225,car,85,68
175,1128,523,397,car,149,128
199,1128,619,329,car,103,83
204,1128,1393,217,car,59,41
206,1128,673,273,car,87,65
208,1128,1617,280,car,74,58
164,1129,374,650,car,227,188
171,1129,717,225,car,84,67
183,1129,1296,152,car,41,31
199,1129,616,334,car,102,82
204,1129,1386,211,car,59,42
206,1129,669,275,car,89,67
208,1129,1603,274,car,74,57
164,1130,356,672,car,234,194
171,1130,714,225,car,82,66
183,1130,1295,151,car,41,30
199,1130,613,339,car,106,85
204,1130,1379,207,car,60,42
206,1130,667,277,car,90,68
208,1130,1588,268,car,76,57
164,1131,341,693,car,248,206
171,1131,713,228,car,83,66
199,1131,608,344,car,108,87
204,1131,1371,203,car,62,43
206,1131,665,279,car,89,67
208,1131,1575,261,car,73,55
164,1132,325,716,car,254,212
171,1132,712,230,car,86,68
199,1132,601,348,car,111,89
204,1132,1366,199,car,58,40
206,1132,662,282,car,92,70
208,1132,1560,255,car,71,53
164,1133,306,744,car,270,227
171,1133,711,232,car,87,69
175,1133,483,448,car,176,152
199,1133,594,353,car,112,90
204,1133,1361,197,car,54,37
206,1133,658,285,car,97,74
208,1133,1550,250,car,71,52
164,1134,286,771,car,280,237
171,1134,708,234,car,89,71
175,1134,474,459,car,190,165
199,1134,588,358,car,113,91
204,1134,1356,193,car,51,35
206,1134,654,287,car,97,74
208,1134,1537,245,car,71,51
164,1135,264,800,car,298,254
171,1135,707,234,car,89,71
175,1135,468,465,car,194,168
199,1135,583,364,car,114,92
204,1135,1349,190,car,53,36
206,1135,649,291,car,94,71
208,1135,1527,240,car,66,47
164,1136,241,832,car,315,271
171,1136,705,237,car,91,71
175,1136,456,478,car,206,181
199,1136,577,369,car,116,93
204,1136,1344,188,car,50,34
206,1136,646,294,car,97,73
208,1136,1517,236,car,66,48
209,1136,846,156,car,53,32
164,1137,216,870,car,327,284
171,1137,702,238,car,91,72
175,1137,449,488,car,220,196
199,1137,570,376,car,121,98
204,1137,1342,186,car,47,31
206,1137,644,296,car,101,76
208,1137,1507,231,car,68,48
209,1137,842,157,car,53,32
164,1138,187,911,car,348,303
171,1138,701,238,car,91,72
175,1138,437,501,car,222,200
199,1138,563,385,car,120,96
204,1138,1334,182,car,45,30
206,1138,641,299,car,105,79
208,1138,1498,227,car,64,45
209,1138,838,158,car,51,31
164,1139,167,935,car,336,292
171,1139,698,239,car,93,74
175,1139,426,514,car,225,203
199,1139,557,390,car,122,97
206,1139,637,302,car,106,80
208,1139,1489,222,car,64,45
209,1139,832,159,car,52,32
164,1140,147,959,car,300,260
171,1140,696,241,car,95,75
175,1140,415,528,car,234,215
199,1140,551,397,car,126,100
206,1140,633,304,car,107,81
208,1140,1481,219,car,62,44
209,1140,826,160,car,53,32
164,1141,133,980,car,257,218
171,1141,695,243,car,95,76
175,1141,403,542,car,236,217
199,1141,546,404,car,127,102
206,1141,629,307,car,110,84
208,1141,1476,215,car,63,44
209,1141,820,162,car,56,34
164,1142,120,1001,car,210,173
171,1142,693,245,car,97,77
175,1142,389,558,car,241,222
199,1142,539,409,car,128,103
206,1142,626,311,car,113,86
208,1142,1467,212,car,62,43
209,1142,815,162,car,56,35
164,1143,104,1023,car,203,167
171,1143,692,245,car,96,77
175,1143,375,573,car,250,233
199,1143,530,418,car,132,106
206,1143,623,315,car,114,86
208,1143,1460,208,car,60,42
209,1143,811,164,car,57,35
171,1144,691,245,car,98,78
175,1144,362,592,car,261,246
199,1144,523,428,car,137,110
206,1144,618,319,car,114,87
208,1144,1453,204,car,59,41
209,1144,803,166,car,59,36
211,1144,1320,169,car,47,28
171,1145,688,246,car,95,76
175,1145,346,614,car,266,253
199,1145,513,437,car,140,113
206,1145,613,323,car,113,86
208,1145,1447,202,car,58,40
209,1145,796,169,car,59,36
211,1145,1317,168,car,44,26
171,1146,685,249,car,103,83
175,1146,329,635,car,277,265
199,1146,505,446,car,144,116
206,1146,609,327,car,116,89
208,1146,1442,200,car,56,38
209,1146,789,172,car,58,36
211,1146,1314,166,car,43,26
171,1147,682,252,car,104,84
175,1147,319,647,car,284,272
199,1147,494,456,car,151,122
206,1147,601,333,car,120,92
208,1147,1434,197,car,55,37
209,1147,782,174,car,57,35
171,1148,678,253,car,100,81
175,1148,291,682,car,303,293
199,1148,484,468,car,153,124
206,1148,597,339,car,126,97
208,1148,1427,195,car,55,37
209,1148,776,175,car,59,36
213,1148,900,179,car,68,49
171,1149,677,256,car,104,84
175,1149,269,711,car,309,301
183,1149,1308,157,car,41,30
199,1149,473,479,car,156,126
206,1149,592,344,car,128,100
208,1149,1420,191,car,56,38
209,1149,770,176,car,59,37
213,1149,895,183,car,71,51
171,1150,673,258,car,100,80
175,1150,245,742,car,324,317
183,1150,1307,158,car,41,30
199,1150,461,491,car,163,133
206,1150,586,350,car,125,98
208,1150,1415,188,car,54,37
209,1150,762,178,car,59,37
213,1150,890,186,car,75,54
171,1151,670,261,car,100,80
175,1151,231,759,car,332,325
183,1151,1306,157,car,40,29
199,1151,449,505,car,166,136
206,1151,580,354,car,128,100
208,1151,1412,186,car,54,36
209,1151,755,181,car,62,38
213,1151,886,190,car,74,54
171,1152,668,262,car,99,79
175,1152,196,808,car,363,358
183,1152,1304,157,car,39,28
199,1152,437,520,car,171,140
206,1152,575,359,car,129,101
208,1152,1409,183,car,52,35
209,1152,749,183,car,64,40
213,1152,882,195,car,75,56
171,1153,666,265,car,104,83
175,1153,181,827,car,373,369
183,1153,1303,156,car,38,27
199,1153,427,534,car,177,146
206,1153,568,365,car,131,103
208,1153,1405,181,car,52,34
209,1153,742,185,car,62,39
213,1153,880,198,car,76,57
171,1154,664,266,car,104,84
175,1154,162,877,car,380,382
183,1154,1303,155,car,39,27
199,1154,414,551,car,184,151
206,1154,561,373,car,133,105
208,1154,1403,179,car,52,35
209,1154,735,188,car,64,40
213,1154,877,201,car,80,61
175,1155,148,902,car,353,360
183,1155,1301,153,car,38,27
199,1155,400,568,car,191,157
206,1155,554,379,car,136,106
208,1155,1397,176,car,51,34
209,1155,730,189,car,65,41
213,1155,874,209,car,73,55
175,1156,133,923,car,319,330
183,1156,1299,153,car,36,25
199,1156,383,586,car,201,166
206,1156,547,387,car,140,110
208,1156,1394,174,car,51,34
209,1156,723,191,car,65,41
213,1156,871,213,car,74,56
175,1157,117,945,car,324,335
183,1157,1298,153,car,32,22
199,1157,368,606,car,208,173
206,1157,540,394,car,142,112
208,1157,1390,174,car,50,34
209,1157,715,195,car,66,41
213,1157,867,217,car,75,57
183,1158,1297,153,car,31,22
199,1158,350,629,car,214,179
206,1158,532,400,car,146,115
208,1158,1386,170,car,52,35
209,1158,708,199,car,66,42
213,1158,862,220,car,83,64
183,1159,1295,152,car,32,22
199,1159,331,653,car,222,185
206,1159,524,409,car,148,117
208,1159,1382,168,car,52,36
209,1159,699,201,car,66,42
213,1159,860,229,car,82,63
183,1160,1294,152,car,31,22
199,1160,310,680,car,235,198
206,1160,514,417,car,153,121
208,1160,1378,166,car,52,36
209,1160,692,204,car,69,44
213,1160,855,233,car,87,67
171,1161,636,285,car,117,94
199,1161,288,708,car,246,207
206,1161,506,426,car,155,123
209,1161,684,207,car,71,45
213,1161,850,237,car,92,72
171,1162,632,293,car,121,98
177,1162,894,173,car,66,51
199,1162,265,741,car,260,220
206,1162,497,437,car,156,124
209,1162,675,210,car,72,46
213,1162,845,243,car,96,76
171,1163,629,296,car,120,99
177,1163,893,175,car,67,55
199,1163,237,775,car,273,232
206,1163,486,448,car,165,131
209,1163,668,213,car,71,45
213,1163,840,254,car,90,71
171,1164,626,299,car,122,100
177,1164,901,170,car,66,54
199,1164,209,811,car,286,245
206,1164,475,459,car,172,137
209,1164,659,217,car,70,44
213,1164,838,258,car,97,78
171,1165,622,305,car,121,100
199,1165,179,852,car,306,264
206,1165,468,468,car,178,143
209,1165,652,220,car,72,46
213,1165,834,264,car,106,86
171,1166,618,310,car,125,104
199,1166,151,895,car,326,286
206,1166,456,480,car,179,145
209,1166,646,224,car,74,47
213,1166,830,271,car,111,91
171,1167,615,313,car,126,105
199,1167,131,932,car,315,280
206,1167,445,492,car,185,150
209,1167,639,225,car,75,48
213,1167,825,280,car,110,90
171,1168,608,318,car,128,107
199,1168,116,961,car,281,252
206,1168,434,506,car,191,156
209,1168,632,229,car,77,50
213,1168,821,285,car,113,93
171,1169,605,321,car,129,109
199,1169,100,986,car,231,207
206,1169,421,521,car,197,161
209,1169,625,233,car,77,50
213,1169,816,299,car,120,101
171,1170,599,327,car,128,108
199,1170,82,1011,car,232,208
206,1170,407,535,car,203,167
209,1170,618,237,car,79,51
213,1170,812,309,car,125,108
171,1171,595,330,car,130,109
206,1171,391,553,car,213,176
209,1171,609,241,car,82,54
213,1171,806,321,car,127,111
171,1172,586,340,car,133,113
206,1172,378,569,car,224,186
209,1172,602,245,car,82,54
213,1172,798,334,car,130,114
214,1172,1750,345,car,72,72
171,1173,581,345,car,134,114
206,1173,361,591,car,227,190
209,1173,594,248,car,88,58
213,1173,791,347,car,132,117
214,1173,1724,333,car,69,67
171,1174,576,350,car,136,116
206,1174,342,610,car,236,198
209,1174,585,253,car,87,58
213,1174,785,362,car,139,124
214,1174,1700,321,car,69,66
177,1175,951,154,car,33,26
206,1175,322,632,car,244,206
209,1175,579,257,car,87,59
213,1175,779,379,car,145,130
214,1175,1679,312,car,67,62
171,1176,562,365,car,144,124
177,1176,949,153,car,34,26
206,1176,303,654,car,252,213
209,1176,571,262,car,86,58
213,1176,772,397,car,150,135
214,1176,1660,302,car,68,61
171,1177,559,368,car,141,121
177,1177,947,153,car,38,29
206,1177,282,682,car,270,231
209,1177,565,266,car,86,58
213,1177,765,417,car,158,144
214,1177,1640,293,car,68,59
171,1178,554,373,car,143,122
177,1178,945,157,car,36,26
206,1178,261,709,car,280,242
209,1178,557,269,car,92,63
213,1178,760,438,car,164,151
214,1178,1623,285,car,65,55
177,1179,941,158,car,39,28
206,1179,237,737,car,295,257
209,1179,550,274,car,91,63
213,1179,754,461,car,172,159
214,1179,1608,276,car,66,55
177,1180,938,159,car,40,30
206,1180,210,769,car,314,276
209,1180,543,280,car,92,64
213,1180,748,491,car,182,169
214,1180,1594,270,car,65,53
171,1181,531,400,car,164,142
177,1181,935,159,car,41,30
206,1181,181,806,car,329,291
209,1181,537,284,car,94,65
213,1181,742,504,car,187,174
214,1181,1575,260,car,62,51
171,1182,525,406,car,167,145
177,1182,934,159,car,41,30
179,1182,724,568,car,195,204
206,1182,157,848,car,347,312
209,1182,529,290,car,94,66
175,1183,135,910,car,317,345
179,1183,747,549,car,188,196
206,1183,139,869,car,358,322
209,1183,521,294,car,95,66
175,1184,128,923,car,280,310
179,1184,708,648,car,226,235
209,1184,512,300,car,100,70
175,1185,116,941,car,243,273
179,1185,699,694,car,252,264
209,1185,506,304,car,101,71
175,1186,100,967,car,199,222
179,1186,681,756,car,280,297
209,1186,499,308,car,101,71
175,1187,96,973,car,183,203
179,1187,664,829,car,319,341
209,1187,489,315,car,100,70
179,1188,642,895,car,331,351
209,1188,482,319,car,102,72
171,1189,452,497,car,207,182
179,1189,619,946,car,308,302
209,1189,473,325,car,108,77
171,1190,441,511,car,209,186
179,1190,608,993,car,247,216
209,1190,467,332,car,108,76
171,1191,431,530,car,223,199
179,1191,597,1041,car,245,214
209,1191,458,337,car,112,79
221,1191,905,178,car,58,42
171,1192,418,545,car,225,200
209,1192,454,341,car,107,76
221,1192,903,180,car,59,43
171,1193,403,562,car,235,212
209,1193,440,350,car,108,76
221,1193,902,186,car,59,42
171,1194,388,582,car,244,220
209,1194,431,356,car,115,80
221,1194,899,191,car,58,42
171,1195,372,606,car,254,231
209,1195,422,362,car,121,84
221,1195,897,194,car,57,41
171,1196,354,629,car,268,245
209,1196,412,367,car,123,85
221,1196,894,197,car,60,44
171,1197,335,657,car,273,250
209,1197,402,375,car,132,92
221,1197,892,201,car,61,45
171,1198,312,686,car,288,265
209,1198,388,382,car,135,94
221,1198,889,204,car,63,47
227,1198,735,507,car,186,179
171,1199,289,718,car,304,280
209,1199,374,389,car,136,94
221,1199,886,207,car,63,47
227,1199,727,538,car,195,190
171,1200,263,752,car,321,298
209,1200,360,396,car,142,96
221,1200,882,212,car,60,45
227,1200,719,569,car,217,211
171,1201,236,791,car,343,320
209,1201,344,403,car,145,97
221,1201,880,216,car,60,45
227,1201,709,609,car,237,233
171,1202,220,811,car,353,329
209,1202,327,411,car,152,101
221,1202,876,219,car,62,46
227,1202,700,656,car,251,249
171,1203,186,876,car,383,361
209,1203,308,419,car,157,102
221,1203,870,223,car,66,49
227,1203,690,706,car,278,279
171,1204,165,910,car,361,342
209,1204,290,429,car,165,106
221,1204,869,227,car,67,50
227,1204,670,766,car,301,306
171,1205,149,934,car,327,311
209,1205,268,437,car,171,108
213,1205,643,864,car,372,366
221,1205,867,232,car,68,51
227,1205,662,796,car,316,321
171,1206,134,960,car,278,262
177,1206,874,154,car,40,29
209,1206,244,445,car,177,110
213,1206,630,904,car,349,341
221,1206,864,237,car,71,54
171,1207,117,984,car,279,263
177,1207,872,153,car,40,28
209,1207,221,453,car,182,112
213,1207,625,921,car,355,347
221,1207,861,243,car,71,54
234,1207,772,197,car,74,55
177,1208,865,156,car,44,32
209,1208,195,461,car,193,117
221,1208,857,248,car,74,57
234,1208,767,201,car,77,57
177,1209,862,157,car,47,34
209,1209,168,471,car,202,121
221,1209,854,254,car,75,58
234,1209,764,204,car,78,58
177,1210,859,159,car,48,34
209,1210,138,481,car,204,119
221,1210,850,259,car,77,59
234,1210,755,209,car,80,59
177,1211,856,160,car,47,33
209,1211,113,491,car,212,123
221,1211,846,266,car,79,61
234,1211,749,213,car,80,60
237,1211,889,204,car,69,55
177,1212,852,161,car,48,33
209,1212,97,502,car,219,129
221,1212,841,273,car,79,61
234,1212,742,217,car,82,61
237,1212,887,209,car,67,54
238,1212,1762,349,car,89,83
177,1213,847,166,car,44,30
209,1213,79,515,car,215,130
221,1213,838,278,car,82,64
234,1213,738,220,car,84,63
237,1213,883,212,car,68,54
238,1213,1737,337,car,91,83
177,1214,842,168,car,48,33
209,1214,61,527,car,220,140
221,1214,835,288,car,83,65
234,1214,731,224,car,86,64
237,1214,881,217,car,71,57
238,1214,1714,327,car,89,79
177,1215,838,170,car,50,35
209,1215,44,530,car,192,128
221,1215,831,295,car,84,66
234,1215,724,230,car,84,63
237,1215,877,222,car,74,59
238,1215,1692,317,car,86,75
177,1216,834,173,car,50,34
209,1216,26,539,car,195,130
221,1216,826,302,car,88,69
234,1216,718,236,car,87,65
237,1216,872,224,car,77,62
238,1216,1674,308,car,87,75
177,1217,830,175,car,51,34
221,1217,823,312,car,91,71
234,1217,711,241,car,90,67
237,1217,870,230,car,76,61
238,1217,1654,299,car,84,70
177,1218,825,176,car,54,36
221,1218,818,321,car,92,72
234,1218,708,244,car,93,69
237,1218,867,235,car,77,62
238,1218,1638,293,car,81,66
240,1218,902,183,car,51,37
177,1219,820,178,car,55,36
221,1219,814,330,car,97,77
234,1219,703,248,car,94,70
237,1219,865,239,car,80,65
238,1219,1623,286,car,79,63
240,1219,899,187,car,54,39
177,1220,818,181,car,55,37
221,1220,808,341,car,103,82
234,1220,693,257,car,97,72
237,1220,861,242,car,87,71
238,1220,1608,278,car,81,64
240,1220,895,189,car,54,39
177,1221,814,183,car,55,37
221,1221,804,351,car,109,87
234,1221,686,263,car,103,77
237,1221,858,249,car,87,71
238,1221,1593,271,car,80,63
240,1221,893,192,car,58,42
221,1222,798,363,car,108,87
234,1222,677,270,car,109,82
237,1222,854,255,car,85,70
238,1222,1580,264,car,80,62
240,1222,890,196,car,60,43
177,1223,804,189,car,59,40
221,1223,793,375,car,116,94
234,1223,671,275,car,111,84
237,1223,851,262,car,88,73
238,1223,1565,258,car,77,59
240,1223,886,199,car,60,43
177,1224,799,193,car,59,40
221,1224,787,388,car,123,100
237,1224,845,271,car,88,72
238,1224,1553,253,car,76,58
240,1224,884,203,car,61,44
177,1225,794,197,car,61,41
221,1225,781,402,car,127,104
234,1225,647,295,car,118,90
237,1225,840,276,car,93,77
238,1225,1541,248,car,74,56
240,1225,881,207,car,64,47
177,1226,788,199,car,63,42
221,1226,776,419,car,132,109
234,1226,636,304,car,123,94
237,1226,837,282,car,98,81
238,1226,1531,245,car,72,54
240,1226,877,210,car,67,49
177,1227,784,202,car,66,45
221,1227,769,436,car,137,115
234,1227,627,312,car,124,97
237,1227,833,289,car,105,89
238,1227,1521,239,car,72,54
240,1227,874,213,car,67,49
177,1228,779,205,car,65,45
221,1228,762,456,car,142,120
234,1228,618,320,car,123,95
237,1228,831,299,car,107,91
238,1228,1512,235,car,70,52
240,1228,870,218,car,69,51
177,1229,775,209,car,67,47
221,1229,756,478,car,146,123
234,1229,610,326,car,125,97
237,1229,827,306,car,112,97
238,1229,1504,230,car,70,52
240,1229,867,223,car,71,53
177,1230,769,213,car,66,46
221,1230,750,498,car,157,134
237,1230,821,315,car,113,99
238,1230,1495,226,car,68,50
240,1230,865,227,car,70,52
177,1231,765,216,car,67,47
221,1231,744,524,car,162,140
234,1231,584,351,car,128,99
237,1231,817,325,car,115,102
238,1231,1488,221,car,68,50
240,1231,863,232,car,70,52
177,1232,759,221,car,68,47
221,1232,738,551,car,170,149
234,1232,575,358,car,130,101
